,level_0,index,time,Slope,PID,condition,method,ss,Target
4927,1027,2027,448,0.09338159525309146,10,L1,Observed,1,distractor
4928,1028,2028,472,0.08599082480536113,10,L1,Observed,1,distractor
4929,1029,2029,496,0.09060264152191315,10,L1,Observed,1,distractor
4930,1030,2030,520,0.1030513485094992,10,L1,Observed,1,distractor
4931,1031,2031,544,0.1160399964522401,10,L1,Observed,1,distractor
4932,1032,2032,568,0.14958984627086205,10,L1,Observed,1,distractor
4933,1033,2033,592,0.16661215290901468,10,L1,Observed,1,distractor
4934,1034,2034,616,0.1663211107362714,10,L1,Observed,1,distractor
4935,1035,2035,640,0.10256362528769898,10,L1,Observed,1,distractor
4936,1036,2036,664,0.04660510892017181,10,L1,Observed,1,distractor
4937,1037,2037,688,0.03378375821933499,10,L1,Observed,1,distractor
4938,1038,2038,712,0.019563103180330343,10,L1,Observed,1,distractor
4939,1039,2039,736,-0.006175650177355468,10,L1,Observed,1,distractor
4940,1040,2040,760,-0.0023434880333409874,10,L1,Observed,1,distractor
4941,1041,2041,784,0.029250789001909274,10,L1,Observed,1,distractor
4942,1042,2042,808,0.03041418894029156,10,L1,Observed,1,distractor
4943,1043,2043,832,0.016381143520715655,10,L1,Observed,1,distractor
4944,1044,2044,856,0.030452277242293966,10,L1,Observed,1,distractor
4945,1045,2045,880,0.054947146060470714,10,L1,Observed,1,distractor
4946,1046,2046,904,0.08598000826979502,10,L1,Observed,1,distractor
4947,1047,2047,928,0.13473664176806666,10,L1,Observed,1,distractor
4948,1048,2048,952,0.17777578456135232,10,L1,Observed,1,distractor
4949,1049,2049,976,0.17069305517934827,10,L1,Observed,1,distractor
4950,1100,2200,-200,0.3120499772879905,11,L1,Observed,1,distractor
4951,1101,2201,-176,0.34354445154602997,11,L1,Observed,1,distractor
4952,1102,2202,-152,0.19897455039701173,11,L1,Observed,1,distractor
4953,1103,2203,-128,0.02721274453363648,11,L1,Observed,1,distractor
4954,1104,2204,-104,-0.13164023638572023,11,L1,Observed,1,distractor
4955,1105,2205,-80,-0.21938204285124382,11,L1,Observed,1,distractor
4956,1106,2206,-56,-0.2431621767633417,11,L1,Observed,1,distractor
4957,1107,2207,-32,-0.2010060506875125,11,L1,Observed,1,distractor
4958,1108,2208,-8,-0.09912746294510232,11,L1,Observed,1,distractor
4959,1109,2209,16,0.06673518721364809,11,L1,Observed,1,distractor
4960,1110,2210,40,0.25101043514178767,11,L1,Observed,1,distractor
4961,1111,2211,64,0.22830330364832574,11,L1,Observed,1,distractor
4962,1112,2212,88,0.058595812852092845,11,L1,Observed,1,distractor
4963,1113,2213,112,-0.0639404826787383,11,L1,Observed,1,distractor
4964,1114,2214,136,-0.1063221525513137,11,L1,Observed,1,distractor
4965,1115,2215,160,-0.16578177959870447,11,L1,Observed,1,distractor
4966,1116,2216,184,-0.23284347716855613,11,L1,Observed,1,distractor
4967,1117,2217,208,-0.26687537435941405,11,L1,Observed,1,distractor
4968,1118,2218,232,-0.3014946315768326,11,L1,Observed,1,distractor
4969,1119,2219,256,-0.3306724181469933,11,L1,Observed,1,distractor
4970,1120,2220,280,-0.34187210151865677,11,L1,Observed,1,distractor
4971,1121,2221,304,-0.3366174494970446,11,L1,Observed,1,distractor
4972,1122,2222,328,-0.30824595280544403,11,L1,Observed,1,distractor
4973,1123,2223,352,-0.25950374105255003,11,L1,Observed,1,distractor
4974,1124,2224,376,-0.20411544391712763,11,L1,Observed,1,distractor
4975,1125,2225,400,-0.16635480044882625,11,L1,Observed,1,distractor
4976,1126,2226,424,-0.16841737170899798,11,L1,Observed,1,distractor
4977,1127,2227,448,-0.20229583124025452,11,L1,Observed,1,distractor
4978,1128,2228,472,-0.23422004007146582,11,L1,Observed,1,distractor
4979,1129,2229,496,-0.224665997285612,11,L1,Observed,1,distractor
4980,1130,2230,520,-0.17587246527912556,11,L1,Observed,1,distractor
4981,1131,2231,544,-0.23283993834689412,11,L1,Observed,1,distractor
4982,1132,2232,568,-0.34360748917261313,11,L1,Observed,1,distractor
4983,1133,2233,592,-0.40636316382160304,11,L1,Observed,1,distractor
4984,1134,2234,616,-0.4398235708449483,11,L1,Observed,1,distractor
4985,1135,2235,640,-0.45359689038485396,11,L1,Observed,1,distractor
4986,1136,2236,664,-0.4211750727966009,11,L1,Observed,1,distractor
4987,1137,2237,688,-0.3406781213250703,11,L1,Observed,1,distractor
4988,1138,2238,712,-0.3183405952413289,11,L1,Observed,1,distractor
4989,1139,2239,736,-0.342445719630497,11,L1,Observed,1,distractor
4990,1140,2240,760,-0.3621153073464906,11,L1,Observed,1,distractor
4991,1141,2241,784,-0.32243284674983874,11,L1,Observed,1,distractor
4992,1142,2242,808,-0.20625204651841447,11,L1,Observed,1,distractor
4993,1143,2243,832,-0.08649806011150409,11,L1,Observed,1,distractor
4994,1144,2244,856,-0.03629583953085649,11,L1,Observed,1,distractor
4995,1145,2245,880,0.006115521444444873,11,L1,Observed,1,distractor
4996,1146,2246,904,0.08264267848827217,11,L1,Observed,1,distractor
4997,1147,2247,928,0.1316977866747313,11,L1,Observed,1,distractor
4998,1148,2248,952,0.14134879891021399,11,L1,Observed,1,distractor
4999,1149,2249,976,0.14166673569072494,11,L1,Observed,1,distractor
5000,1200,2400,-200,-0.326958429708888,12,L1,Observed,1,distractor
5001,1201,2401,-176,-0.19521652735987902,12,L1,Observed,1,distractor
5002,1202,2402,-152,-0.08040649707190035,12,L1,Observed,1,distractor
5003,1203,2403,-128,0.0410390500835271,12,L1,Observed,1,distractor
5004,1204,2404,-104,0.10330330940035927,12,L1,Observed,1,distractor
5005,1205,2405,-80,0.034344058700189604,12,L1,Observed,1,distractor
5006,1206,2406,-56,0.012357566921143502,12,L1,Observed,1,distractor
5007,1207,2407,-32,0.07002647008286274,12,L1,Observed,1,distractor
5008,1208,2408,-8,0.09743069505853731,12,L1,Observed,1,distractor
5009,1209,2409,16,0.11257385955542258,12,L1,Observed,1,distractor
5010,1210,2410,40,0.12542336507992183,12,L1,Observed,1,distractor
5011,1211,2411,64,0.031851825538311715,12,L1,Observed,1,distractor
5012,1212,2412,88,-0.02629052712012664,12,L1,Observed,1,distractor
5013,1213,2413,112,-0.021118337608699786,12,L1,Observed,1,distractor
5014,1214,2414,136,-0.09195874591265524,12,L1,Observed,1,distractor
5015,1215,2415,160,-0.21838876068349367,12,L1,Observed,1,distractor
5016,1216,2416,184,-0.2818158655208352,12,L1,Observed,1,distractor
5017,1217,2417,208,-0.2553617043625489,12,L1,Observed,1,distractor
5018,1218,2418,232,-0.15105285313815836,12,L1,Observed,1,distractor
5019,1219,2419,256,-0.038161539732675505,12,L1,Observed,1,distractor
5020,1220,2420,280,0.017554781116082694,12,L1,Observed,1,distractor
5021,1221,2421,304,-0.035151278935121544,12,L1,Observed,1,distractor
5022,1222,2422,328,-0.09281437018007689,12,L1,Observed,1,distractor
5023,1223,2423,352,-0.10701636805958588,12,L1,Observed,1,distractor
5024,1224,2424,376,-0.10004225612243356,12,L1,Observed,1,distractor
5025,1225,2425,400,-0.06357989622200948,12,L1,Observed,1,distractor
5026,1226,2426,424,-0.04272114439294091,12,L1,Observed,1,distractor
5027,1227,2427,448,-0.1441645441996635,12,L1,Observed,1,distractor
5028,1228,2428,472,-0.22461924135510158,12,L1,Observed,1,distractor
5029,1229,2429,496,-0.24330832659078572,12,L1,Observed,1,distractor
5030,1230,2430,520,-0.21867305177799953,12,L1,Observed,1,distractor
5031,1231,2431,544,-0.17014571344492277,12,L1,Observed,1,distractor
5032,1232,2432,568,-0.12754050941651981,12,L1,Observed,1,distractor
5033,1233,2433,592,-0.1446366580449814,12,L1,Observed,1,distractor
5034,1234,2434,616,-0.23794024451658427,12,L1,Observed,1,distractor
5035,1235,2435,640,-0.3484353646165583,12,L1,Observed,1,distractor
5036,1236,2436,664,-0.4273858355573443,12,L1,Observed,1,distractor
5037,1237,2437,688,-0.46430414602480985,12,L1,Observed,1,distractor
5038,1238,2438,712,-0.44319314678756805,12,L1,Observed,1,distractor
5039,1239,2439,736,-0.3498647069782234,12,L1,Observed,1,distractor
5040,1240,2440,760,-0.2501943496899616,12,L1,Observed,1,distractor
5041,1241,2441,784,-0.2130434151915748,12,L1,Observed,1,distractor
5042,1242,2442,808,-0.19208271349280745,12,L1,Observed,1,distractor
5043,1243,2443,832,-0.176609052197604,12,L1,Observed,1,distractor
5044,1244,2444,856,-0.18862181642083234,12,L1,Observed,1,distractor
5045,1245,2445,880,-0.21567900483691158,12,L1,Observed,1,distractor
5046,1246,2446,904,-0.20234978637945245,12,L1,Observed,1,distractor
5047,1247,2447,928,-0.20060140244579092,12,L1,Observed,1,distractor
5048,1248,2448,952,-0.1870366843290893,12,L1,Observed,1,distractor
5049,1249,2449,976,-0.15410757627535288,12,L1,Observed,1,distractor
5050,1300,2600,-200,-0.058005204714834474,13,L1,Observed,1,distractor
5051,1301,2601,-176,-0.1214015456171386,13,L1,Observed,1,distractor
5052,1302,2602,-152,-0.0933876790557574,13,L1,Observed,1,distractor
5053,1303,2603,-128,0.019768144217555777,13,L1,Observed,1,distractor
5054,1304,2604,-104,0.06636079707135274,13,L1,Observed,1,distractor
5055,1305,2605,-80,0.06739480372264718,13,L1,Observed,1,distractor
5056,1306,2606,-56,0.08675358583719532,13,L1,Observed,1,distractor
5057,1307,2607,-32,0.15690508500105263,13,L1,Observed,1,distractor
5058,1308,2608,-8,0.12893369790708575,13,L1,Observed,1,distractor
5059,1309,2609,16,-0.014186188426063387,13,L1,Observed,1,distractor
5060,1310,2610,40,-0.15700265951403342,13,L1,Observed,1,distractor
5061,1311,2611,64,-0.19104445235344983,13,L1,Observed,1,distractor
5062,1312,2612,88,-0.17639849199316937,13,L1,Observed,1,distractor
5063,1313,2613,112,-0.12345905305206406,13,L1,Observed,1,distractor
5064,1314,2614,136,-0.015215926449922612,13,L1,Observed,1,distractor
5065,1315,2615,160,0.0919687264272806,13,L1,Observed,1,distractor
5066,1316,2616,184,0.23114030121255713,13,L1,Observed,1,distractor
5067,1317,2617,208,0.34846196662296475,13,L1,Observed,1,distractor
5068,1318,2618,232,0.2588102718751405,13,L1,Observed,1,distractor
5069,1319,2619,256,0.026759217110633466,13,L1,Observed,1,distractor
5070,1320,2620,280,-0.09197750734691446,13,L1,Observed,1,distractor
5071,1321,2621,304,-0.05048435744956655,13,L1,Observed,1,distractor
5072,1322,2622,328,0.03950880683290994,13,L1,Observed,1,distractor
5073,1323,2623,352,0.1106058536564668,13,L1,Observed,1,distractor
5074,1324,2624,376,0.16784594006943387,13,L1,Observed,1,distractor
5075,1325,2625,400,0.20783503370447617,13,L1,Observed,1,distractor
5076,1326,2626,424,0.14407331468466086,13,L1,Observed,1,distractor
5077,1327,2627,448,-0.05898119918342328,13,L1,Observed,1,distractor
5078,1328,2628,472,-0.2001000897182956,13,L1,Observed,1,distractor
5079,1329,2629,496,-0.2786088306366635,13,L1,Observed,1,distractor
5080,1330,2630,520,-0.2732237846265002,13,L1,Observed,1,distractor
5081,1331,2631,544,-0.1942577446553997,13,L1,Observed,1,distractor
5082,1332,2632,568,-0.14681411050773863,13,L1,Observed,1,distractor
5083,1333,2633,592,-0.11313766431417467,13,L1,Observed,1,distractor
5084,1334,2634,616,-0.06173990855610465,13,L1,Observed,1,distractor
5085,1335,2635,640,-0.04873701840811839,13,L1,Observed,1,distractor
5086,1336,2636,664,-0.053789423909879404,13,L1,Observed,1,distractor
5087,1337,2637,688,-0.011159918215939105,13,L1,Observed,1,distractor
5088,1338,2638,712,0.024759575520551896,13,L1,Observed,1,distractor
5089,1339,2639,736,0.02879510408628452,13,L1,Observed,1,distractor
5090,1340,2640,760,0.012545713953357502,13,L1,Observed,1,distractor
5091,1341,2641,784,-0.005148569466118772,13,L1,Observed,1,distractor
5092,1342,2642,808,0.036453513341580306,13,L1,Observed,1,distractor
5093,1343,2643,832,0.09023071866840371,13,L1,Observed,1,distractor
5094,1344,2644,856,0.11810678861608499,13,L1,Observed,1,distractor
5095,1345,2645,880,0.12273037004395454,13,L1,Observed,1,distractor
5096,1346,2646,904,0.14205071106675582,13,L1,Observed,1,distractor
5097,1347,2647,928,0.12249265749276957,13,L1,Observed,1,distractor
5098,1348,2648,952,0.04941105682062761,13,L1,Observed,1,distractor
5099,1349,2649,976,-0.033281449127071615,13,L1,Observed,1,distractor
5100,1400,2800,-200,-0.12353705110643932,14,L1,Observed,1,distractor
5101,1401,2801,-176,-0.20454000313975862,14,L1,Observed,1,distractor
5102,1402,2802,-152,-0.20030631995960946,14,L1,Observed,1,distractor
5103,1403,2803,-128,-0.1252787785201562,14,L1,Observed,1,distractor
5104,1404,2804,-104,-0.09525838067927823,14,L1,Observed,1,distractor
5105,1405,2805,-80,-0.11016266281677435,14,L1,Observed,1,distractor
5106,1406,2806,-56,-0.060184440054826226,14,L1,Observed,1,distractor
5107,1407,2807,-32,0.0009997149176389636,14,L1,Observed,1,distractor
5108,1408,2808,-8,0.0077376841538889796,14,L1,Observed,1,distractor
5109,1409,2809,16,-0.024014188909502836,14,L1,Observed,1,distractor
5110,1410,2810,40,-0.07756556129073185,14,L1,Observed,1,distractor
5111,1411,2811,64,-0.15574846577892637,14,L1,Observed,1,distractor
5112,1412,2812,88,-0.20574791631590114,14,L1,Observed,1,distractor
5113,1413,2813,112,-0.1994316154397158,14,L1,Observed,1,distractor
5114,1414,2814,136,-0.18525046115592728,14,L1,Observed,1,distractor
5115,1415,2815,160,-0.1663644044891351,14,L1,Observed,1,distractor
5116,1416,2816,184,-0.12550642851137847,14,L1,Observed,1,distractor
5117,1417,2817,208,-0.06243005156098227,14,L1,Observed,1,distractor
5118,1418,2818,232,-0.059061480154799416,14,L1,Observed,1,distractor
5119,1419,2819,256,-0.08071285450873748,14,L1,Observed,1,distractor
5120,1420,2820,280,-0.03888149204594534,14,L1,Observed,1,distractor
5121,1421,2821,304,0.08778875261909518,14,L1,Observed,1,distractor
5122,1422,2822,328,0.2182066736613961,14,L1,Observed,1,distractor
5123,1423,2823,352,0.22879191853961278,14,L1,Observed,1,distractor
5124,1424,2824,376,0.14032905811226085,14,L1,Observed,1,distractor
5125,1425,2825,400,0.09413670213997322,14,L1,Observed,1,distractor
5126,1426,2826,424,0.0607216788148728,14,L1,Observed,1,distractor
5127,1427,2827,448,-0.023151731577252522,14,L1,Observed,1,distractor
5128,1428,2828,472,-0.09075125649256427,14,L1,Observed,1,distractor
5129,1429,2829,496,-0.04131737716072076,14,L1,Observed,1,distractor
5130,1430,2830,520,0.051464513834279045,14,L1,Observed,1,distractor
5131,1431,2831,544,0.11848524244379376,14,L1,Observed,1,distractor
5132,1432,2832,568,0.1522077859050283,14,L1,Observed,1,distractor
5133,1433,2833,592,0.12549276864796274,14,L1,Observed,1,distractor
5134,1434,2834,616,0.04411548847155966,14,L1,Observed,1,distractor
5135,1435,2835,640,-0.04708618905983982,14,L1,Observed,1,distractor
5136,1436,2836,664,-0.11153300644719903,14,L1,Observed,1,distractor
5137,1437,2837,688,-0.13383529308273392,14,L1,Observed,1,distractor
5138,1438,2838,712,-0.12953383307714916,14,L1,Observed,1,distractor
5139,1439,2839,736,-0.0207216759455841,14,L1,Observed,1,distractor
5140,1440,2840,760,0.11546369908400932,14,L1,Observed,1,distractor
5141,1441,2841,784,0.12856685943013216,14,L1,Observed,1,distractor
5142,1442,2842,808,0.01907527748856329,14,L1,Observed,1,distractor
5143,1443,2843,832,-0.085069378079551,14,L1,Observed,1,distractor
5144,1444,2844,856,-0.11150017201066965,14,L1,Observed,1,distractor
5145,1445,2845,880,-0.1106319219767005,14,L1,Observed,1,distractor
5146,1446,2846,904,-0.06410881090028483,14,L1,Observed,1,distractor
5147,1447,2847,928,0.02260073378028102,14,L1,Observed,1,distractor
5148,1448,2848,952,0.00180242417985394,14,L1,Observed,1,distractor
5149,1449,2849,976,-0.04769555375193485,14,L1,Observed,1,distractor
5150,1500,3000,-200,0.017598004292023062,15,L1,Observed,1,distractor
5151,1501,3001,-176,0.0720939684184001,15,L1,Observed,1,distractor
5152,1502,3002,-152,0.1570580171349095,15,L1,Observed,1,distractor
5153,1503,3003,-128,0.17319134473026362,15,L1,Observed,1,distractor
5154,1504,3004,-104,0.1351762195058124,15,L1,Observed,1,distractor
5155,1505,3005,-80,0.11039412325605184,15,L1,Observed,1,distractor
5156,1506,3006,-56,0.13362844389918346,15,L1,Observed,1,distractor
5157,1507,3007,-32,0.16540501970119018,15,L1,Observed,1,distractor
5158,1508,3008,-8,0.14203157048846715,15,L1,Observed,1,distractor
5159,1509,3009,16,0.08395229612968065,15,L1,Observed,1,distractor
5160,1510,3010,40,0.006194751823686881,15,L1,Observed,1,distractor
5161,1511,3011,64,-0.048578446184916586,15,L1,Observed,1,distractor
5162,1512,3012,88,-0.032132095817132104,15,L1,Observed,1,distractor
5163,1513,3013,112,0.013520846365268681,15,L1,Observed,1,distractor
5164,1514,3014,136,-0.0051261054807561525,15,L1,Observed,1,distractor
5165,1515,3015,160,-0.0808869402626874,15,L1,Observed,1,distractor
5166,1516,3016,184,-0.11943931565587128,15,L1,Observed,1,distractor
5167,1517,3017,208,-0.10061156016985155,15,L1,Observed,1,distractor
5168,1518,3018,232,-0.17262065187312534,15,L1,Observed,1,distractor
5169,1519,3019,256,-0.3174945957952326,15,L1,Observed,1,distractor
5170,1520,3020,280,-0.44489301219293953,15,L1,Observed,1,distractor
5171,1521,3021,304,-0.45092047851801276,15,L1,Observed,1,distractor
5172,1522,3022,328,-0.268488682737214,15,L1,Observed,1,distractor
5173,1523,3023,352,-0.03348099756199465,15,L1,Observed,1,distractor
5174,1524,3024,376,0.0693911192597207,15,L1,Observed,1,distractor
5175,1525,3025,400,0.15030850953295152,15,L1,Observed,1,distractor
5176,1526,3026,424,0.1575314487463867,15,L1,Observed,1,distractor
5177,1527,3027,448,0.033195887640269824,15,L1,Observed,1,distractor
5178,1528,3028,472,-0.10479104877240496,15,L1,Observed,1,distractor
5179,1529,3029,496,-0.17574721480953018,15,L1,Observed,1,distractor
5180,1530,3030,520,-0.18061323111669325,15,L1,Observed,1,distractor
5181,1531,3031,544,-0.20936584074584133,15,L1,Observed,1,distractor
5182,1532,3032,568,-0.23152530311796246,15,L1,Observed,1,distractor
5183,1533,3033,592,-0.2218738054846987,15,L1,Observed,1,distractor
5184,1534,3034,616,-0.18418107103968873,15,L1,Observed,1,distractor
5185,1535,3035,640,-0.1094343602081038,15,L1,Observed,1,distractor
5186,1536,3036,664,-0.02620376786190273,15,L1,Observed,1,distractor
5187,1537,3037,688,0.03920089742551802,15,L1,Observed,1,distractor
5188,1538,3038,712,0.0761389889928551,15,L1,Observed,1,distractor
5189,1539,3039,736,0.09802284285980307,15,L1,Observed,1,distractor
5190,1540,3040,760,0.09190664764859435,15,L1,Observed,1,distractor
5191,1541,3041,784,0.07152683562578636,15,L1,Observed,1,distractor
5192,1542,3042,808,0.03886305509515051,15,L1,Observed,1,distractor
5193,1543,3043,832,0.008557716966594024,15,L1,Observed,1,distractor
5194,1544,3044,856,-0.016625405897026404,15,L1,Observed,1,distractor
5195,1545,3045,880,0.006572681413778363,15,L1,Observed,1,distractor
5196,1546,3046,904,0.03813716798639895,15,L1,Observed,1,distractor
5197,1547,3047,928,0.013674756789155971,15,L1,Observed,1,distractor
5198,1548,3048,952,-0.034904817078923456,15,L1,Observed,1,distractor
5199,1549,3049,976,-0.05883221803608411,15,L1,Observed,1,distractor
5200,1600,3200,-200,-0.23023208022631583,16,L1,Observed,1,distractor
5201,1601,3201,-176,-0.2615276043441051,16,L1,Observed,1,distractor
5202,1602,3202,-152,-0.27150775937409694,16,L1,Observed,1,distractor
